RENT_NM,RENT_TYPE,STATION_NO,STATION_NAME,GENDER_CD,AGE_TYPE,USE_CNT,EXER_AMT,CARBON_AMT,MOVE_METER,MOVE_TIME,START_INDEX,END_INDEX,RNUM
202308,정기권,01532,1532. 번3동 주민센터 교차로,,40대,35,2310.61,19.76,85170.09,777,0,0,7066
202308,정기권,01533,"1533. 번동 주공3, 4단지 교차로",,40대,93,6981.02,61.16,263774.54,2493,0,0,7067
202308,정기권,01535,1535. 효성인텔리안 앞,,40대,83,5394.84,45.92,197828.91,1703,0,0,7068
202308,정기권,01536,1536. 번동 두산위브 101동 옆,,40대,22,797.48,6.05,25913.78,217,0,0,7070
202308,정기권,01537,1537. 북한산 우이역,,40대,16,1950.69,17.92,77160.54,530,0,0,7301
202308,정기권,01538,1538. 솔밭공원역,,40대,8,443.91,4.53,19546.36,233,0,0,7302
202308,정기권,01539,1539. 4.19민주묘지역,,40대,15,867.28,7.10,30533.22,353,0,0,7303
202308,정기권,01540,1540. 가오리역,,40대,42,2099.07,18.08,77958.71,688,0,0,7304
202308,정기권,01541,1541. 삼양역,,40대,5,428.31,4.24,18299.00,215,0,0,7305
202308,정기권,01542,1542. 삼양사거리역,,40대,22,1608.66,15.57,66971.05,403,0,0,7306
202308,정기권,01543,1543. 수유1동 주민센터,,40대,11,727.79,6.46,27819.60,234,0,0,7333
202308,정기권,01546,1546. 송천동우체국,,40대,18,1175.04,10.05,43373.39,658,0,0,7542
202308,정기권,01547,1547. 꿈의숲 롯데캐슬,,40대,15,689.27,6.14,26451.07,269,0,0,7601
202308,정기권,01548,1548. 북서울 꿈의숲 서문,,40대,5,342.31,2.94,12655.59,119,0,0,7602
202308,정기권,01550,1550.삼각산아이원아파트(105동 옆),,40대,6,872.57,7.17,30897.49,219,0,0,7947
202308,정기권,01551,1551.4.19탑 앞,,40대,8,351.66,2.68,11548.11,77,0,0,7948
202308,정기권,01552,1552. 강북구청사거리,,40대,55,2792.39,22.67,97666.58,785,0,0,7949
202308,정기권,01553,1553.서울북부고용노동지청,,40대,21,2206.05,15.18,65391.71,1040,0,0,7950
202308,정기권,01554,1554.번동사거리,,40대,37,1544.32,12.45,53581.18,1930,0,0,7951
202308,정기권,01557,1557.신창교,,40대,42,6672.39,56.74,244489.44,1350,0,0,7952
202308,정기권,01558,1558.강북문화정보도서관,,40대,25,1259.90,9.92,42851.04,1698,0,0,7954
202308,정기권,01560,1560. 도봉세무서 앞,,40대,35,2300.00,21.88,94305.99,904,0,0,7955
202308,정기권,01564,1564.4.19민주묘지역 1번출구,,40대,21,1523.14,13.54,58402.48,606,0,0,7956
202308,정기권,01565,1565.수유사거리,,40대,42,3040.26,24.11,103870.18,818,0,0,7957
202308,정기권,01569,1569.수유역2번출구,,40대,103,5318.08,44.23,192550.61,2456,0,0,7958
202308,정기권,01643,1643. 태릉입구역 8번출구,,40대,108,9113.87,75.44,324933.60,1946,0,0,7071
202308,정기권,01646,1646. 삼육대 입구,,40대,48,8013.38,62.06,267454.88,1299,0,0,7072
202308,정기권,01650,1650. 중계근린공원내,,40대,182,10704.84,93.94,405153.47,4533,0,0,7073
202308,정기권,01651,1651. 상계동 우방유쉘아파트 앞,,40대,20,1491.99,12.82,55207.37,671,0,0,7074
202308,정기권,01652,1652. 파르코 앞,,40대,19,632.55,5.47,23483.00,570,0,0,7076
202308,정기권,01653,1653. 노원역1번출구,,40대,148,7340.50,58.29,259967.59,2379,0,0,7077
202308,정기권,01654,1654. 당고개입구 오거리,,40대,50,2469.58,21.54,92868.40,636,0,0,7078
202308,정기권,01655,1655. 공릉1단지아파트,,40대,114,8245.91,69.89,301252.77,3038,0,0,7079
202308,정기권,01656,1656. 중앙하이츠 아파트 입구,,40대,59,4735.05,35.04,150852.32,2365,0,0,7080
202308,정기권,01657,1657. 노원구청 ,,40대,113,5908.28,47.14,203260.33,1843,0,0,7081
202308,정기권,01659,1659. 중계동 을지중학교,,40대,49,2103.94,17.36,74630.92,1312,0,0,7082
202308,정기권,01660,1660. 서울시립과학관,,40대,40,2071.57,17.75,77820.43,1742,0,0,7083
202308,정기권,01661,1661. 당현천근린공원,,40대,91,5208.95,40.47,174432.94,1669,0,0,7214
202308,정기권,01662,1662. 노원역7번출구,,40대,99,8483.51,69.69,300287.40,2818,0,0,7215
202308,정기권,01663,1663. 동해문화예술관앞,,40대,58,12727.73,75.13,323793.67,1817,0,0,7216
202308,정기권,01664,1664. 노해근린공원내,,40대,26,1518.92,13.07,56494.64,735,0,0,7217
202308,정기권,01665,1665. 양지근린공원앞,,40대,39,2121.86,20.13,86680.03,1001,0,0,7218
202308,정기권,01666,1666. 노원소방서인근,,40대,25,1666.39,14.30,61549.75,426,0,0,7219
202308,정기권,01667,1667. 중계중학교,,40대,94,5442.02,47.48,204607.71,1736,0,0,7220
202308,정기권,01668,1668. 중계역 6번출구,,40대,78,3808.65,32.05,138264.15,1252,0,0,7221
202308,정기권,01669,1669. 중계역 3번출구,,40대,105,5174.14,45.07,196010.57,2152,0,0,7222
202308,정기권,01670,1670. 노원경찰서교차로,,40대,39,2085.43,18.27,78710.67,926,0,0,7223
202308,정기권,01671,1671. 인덕대학교,,40대,5,410.57,3.47,14935.19,100,0,0,7224
202308,정기권,01672,1672. 상계동수락리버시티,,40대,10,499.62,4.46,19209.36,127,0,0,7225
202308,정기권,01674,1674. 서울북부고용센터앞,,40대,101,4811.15,41.08,177869.47,1492,0,0,7226
202308,정기권,01677,1677. 육군사관학교  앞,,40대,45,4334.44,34.46,148539.25,765,0,0,7271
202308,정기권,01678,1678. 성서대학교 밀알관,,40대,4,129.68,1.28,5528.12,42,0,0,7307
202308,정기권,01679,1679. 삼육대 도서관,,40대,14,1809.03,14.28,61590.65,430,0,0,7308
202308,정기권,01680,1680. 삼육대 제3과학관,,40대,1,102.50,1.00,4313.97,20,0,0,7309
202308,정기권,01681,1681. 현대6차 아파트,,40대,50,3272.92,26.28,113085.10,1069,0,0,7335
202308,정기권,01682,1682. 중계종합사회복지관 교차로,,40대,23,1309.69,10.07,43429.75,411,0,0,7336
202308,정기권,01683,1683. 노원문화예술회관,,40대,79,3966.11,32.16,142770.89,1450,0,0,7377
202308,정기권,01684,1684. 태릉입구역 5번출구,,40대,100,6500.38,53.43,230320.16,1895,0,0,7378
202308,정기권,01685,1685. 불암고등학교 앞 횡단보도,,40대,42,2424.97,20.11,86693.19,939,0,0,7379
202308,정기권,01686,1686. 상계주공10단지 종합상가 앞,,40대,67,4301.35,33.76,146777.82,1854,0,0,7380
202308,정기권,01688,1688. 마들역 7번출구,,40대,106,5986.34,48.78,210487.64,1634,0,0,7520
202308,정기권,01689,1689. 마들역 3번출구,,40대,47,2586.28,22.83,98411.58,1022,0,0,7521
202308,정기권,01690,1690. 도봉운전면허시험장 버스정류장 옆,,40대,45,2660.00,20.92,90163.83,1571,0,0,7522
202308,정기권,01691,1691. 노원정보도서관,,40대,43,2009.94,18.07,77844.47,558,0,0,7523
202308,정기권,01692,1692. 온곡초교 교차로,,40대,134,9709.66,81.51,351587.66,2550,0,0,7549
202308,정기권,01693,1693. 원자력 병원,,40대,42,3818.95,32.45,139721.56,782,0,0,7617
202308,정기권,01696,1696.수락리버시티4단지,,40대,35,1909.50,15.58,67467.73,488,0,0,7903
202308,정기권,01697,1697.상계주공2단지 219동,,40대,94,3853.51,32.54,140156.08,1372,0,0,7904
202308,정기권,01713,1713. 쌍문동 이안아파트 앞,,40대,6,521.96,3.65,15790.11,108,0,0,7084
202308,정기권,01714,1714. 도봉문화정보도서관 삼거리,,40대,11,611.24,5.17,22289.25,373,0,0,7086
202308,정기권,01715,1715. 서울특별시교육청도봉도서관,,40대,40,2325.26,19.97,85994.74,848,0,0,7087
202308,정기권,01716,1716. 창동역 1번출구 건너편,,40대,32,1876.88,15.67,67603.52,437,0,0,7088
202308,정기권,01717,1717. 시립창동운동장 입구,,40대,26,1171.81,8.74,37661.24,275,0,0,7089
202308,정기권,01719,1719. 신도봉사거리 버스정류장,,40대,54,3239.94,28.97,124994.17,1019,0,0,7090
202308,정기권,01720,1720. 도봉구청 옆(중랑천변),,40대,62,5702.72,50.06,215711.02,1570,0,0,7091
202308,정기권,01721,1721. 창동역 2번출구 ,,40대,205,6875.06,56.11,241988.72,2335,0,0,7092
202308,정기권,01722,1722. 창동청소년수련관,,40대,58,3031.13,26.93,116058.75,1289,0,0,7227
202308,정기권,01723,1723. 방학동학마을도서관,,40대,34,1609.95,13.83,59654.55,523,0,0,7228
202308,정기권,01725,1725. 창1동주민센터,,40대,5,320.70,2.65,11450.14,131,0,0,7229
202308,정기권,01726,1726. 삼익세라믹아파트교차로,,40대,30,1903.00,15.08,64953.18,411,0,0,7230
202308,정기권,01727,1727. 서울도봉초등학교인근,,40대,47,3921.03,31.61,136199.99,1284,0,0,7231
202308,정기권,01728,1728. 서울북부지방법원,,40대,29,1679.70,14.95,64492.85,698,0,0,7342
202308,정기권,01729,1729. 도봉한신아파트 버스정류장,,40대,83,12806.51,129.11,556328.43,3478,0,0,7367
202308,정기권,01730,1730. 도봉산역 교차로 앞,,40대,7,386.85,3.41,21082.13,233,0,0,7368
202308,정기권,01732,1732. 방학역사거리,,40대,52,7341.06,59.74,257400.94,1938,0,0,7369
202308,정기권,01733,1733. 방학사거리 (봄마당 앞),,40대,19,1223.59,9.56,41177.19,427,0,0,7370
202308,정기권,01734,1734. 쌍문현대1차아파트 108동 앞,,40대,37,1847.67,14.77,63811.95,782,0,0,7371
202308,정기권,01735,"1735. 도봉역 1,2번 출구사이 건너편",,40대,65,4871.86,47.42,204305.38,1692,0,0,7372
202308,정기권,01736,1736. 버스정류장 앞,,40대,25,694.77,5.62,24248.77,334,0,0,7373
202308,정기권,01737,1737. 신창시장,,40대,171,10711.00,89.26,384904.83,11657,0,0,7374
202308,정기권,01738,1738. 창동주공17단지 상가앞,,40대,72,5130.16,45.20,195026.42,1494,0,0,7376
202308,정기권,01741,1741. 제일강산수산입구,,40대,31,1934.14,14.28,61708.94,453,0,0,7519
202308,정기권,01742,1742. 북한산 코오롱 하늘채,,40대,72,4385.02,38.73,166863.37,1215,0,0,7603
202308,정기권,01743,1743.창동19단지아파트 관리사무소앞,,40대,29,1661.61,14.99,64559.44,627,0,0,7921
202308,정기권,01744,1744.도봉소방서 옆,,40대,68,3300.57,28.55,123198.17,1262,0,0,7922
202308,정기권,01748,1748. 방학역 1번출구,,40대,15,937.50,6.82,29465.98,243,0,0,7923
202308,정기권,01749,1749. ESA아파트 상가 앞,,40대,64,3406.15,28.50,122816.22,1080,0,0,7924
202308,정기권,01750,1750. 창포원 남쪽 입구,,40대,39,3624.82,32.69,140752.60,893,0,0,7925
202308,정기권,01751,1751. 창원초등학교 교차로,,40대,44,1720.19,14.78,63713.66,636,0,0,7926
202308,정기권,01752,1752. 창동 주공 4단지 입구 옆,,40대,55,1744.64,14.52,62727.25,623,0,0,7927
202308,정기권,01754,1754. 창동시장입구 사거리,,40대,19,1418.76,11.35,48891.40,426,0,0,7928
202308,정기권,01756,1756.서울북부광역등기국,,40대,6,376.05,3.14,13551.61,176,0,0,7931
202308,정기권,01757,1757.솔밭공원역 1번출구 앞,,40대,8,428.15,4.13,17798.43,128,0,0,7932
202308,정기권,01758,1758.솔밭공원역 1번출구 주변,,40대,41,2929.01,28.73,123736.31,771,0,0,7933
202308,정기권,01759,1759.서울북부지방법원 앞,,40대,51,6554.58,49.61,213946.64,1351,0,0,7934
202308,정기권,01761,1761.방학중학교 앞,,40대,3,200.13,1.42,6122.59,48,0,0,7935
202308,정기권,01762,1762.북한산 한신휴플러스APT앞,,40대,41,2010.34,17.26,74457.83,568,0,0,7936
202308,정기권,01765,1765.쌍문역 1번출구 주변,,40대,38,1770.01,14.87,64075.13,495,0,0,7938
202308,정기권,01767,1767.방학초등학교 앞,,40대,68,7061.86,59.87,257944.70,2029,0,0,7939
202308,정기권,01768,1768.신동아타워 버스정류소,,40대,38,4281.73,40.65,175225.18,1260,0,0,7940
202308,정기권,01770,1770.도봉한신아파트 주변,,40대,10,810.00,7.18,30949.65,189,0,0,7941
202308,정기권,01771,1771.성원APT버스정류소,,40대,32,1600.77,11.73,50640.09,525,0,0,7942
202308,정기권,01772,1772.시립도봉노인복지관 버스정류소,,40대,15,621.24,4.88,21039.03,236,0,0,7943
202308,정기권,01774,1774.정의여중고 버스정류소,,40대,35,1357.45,12.42,53530.20,338,0,0,7944
202308,정기권,01775,1775.신원리베르텔 앞,,40대,17,965.24,8.73,37697.68,305,0,0,7946
202308,정기권,01839,1839. 수출의 다리 아래,,40대,6,394.24,2.77,11961.57,104,0,0,7094
202308,정기권,01840,1840. 솔브레인이엔지 뒤편,,40대,28,1489.37,11.89,51227.24,330,0,0,7095
202308,정기권,01841,1841. 가산동 주민센터,,40대,42,1289.65,12.14,56825.18,542,0,0,7096
202308,정기권,01842,1842. 한울중학교,,40대,15,1141.94,9.93,42805.58,265,0,0,7097
202308,정기권,01843,1843. 독산고등학교,,40대,60,2997.69,24.91,107530.77,1155,0,0,7098
202308,정기권,01845,1845. 롯데캐슬골드파크1차 서문,,40대,9,481.44,3.97,17109.66,167,0,0,7099
202308,정기권,01846,1846. 롯데캐슬골드파크1차 동문,,40대,91,5454.83,44.57,192393.67,1329,0,0,7100
202308,정기권,01848,1848. 벽산 디지털밸리 5차,,40대,50,2670.21,21.84,94020.30,842,0,0,7101
202308,정기권,01849,1849. 대륭포스트타워5차,,40대,37,1866.97,16.43,70769.25,763,0,0,7212
202308,정기권,01850,1850. 코오롱테크노밸리,,40대,2,132.21,1.02,4431.16,107,0,0,7213
202308,정기권,01851,1851. 가산디지털단지 9번출구 인근,,40대,174,14358.24,106.32,458381.83,3172,0,0,7315
202308,정기권,01853,1853. 서울디자인직업전문학교 앞,,40대,31,1822.28,16.48,71003.77,654,0,0,7433
202308,정기권,01854,1854. 가산아네스트 오피스텔 앞,,40대,4,234.47,2.06,8859.64,73,0,0,7434
202308,정기권,01856,1856. 모두의학교,,40대,21,1503.42,11.18,48161.41,303,0,0,7435
202308,정기권,01857,1857. 주공14단지,,40대,11,936.08,7.16,30814.69,227,0,0,7436
202308,정기권,01858,1858. 500번·507번 버스 종점 앞,,40대,26,8759.73,63.19,272336.22,1382,0,0,7527
202308,정기권,01859,1859. 대륭테크노타운 18차,,40대,7,961.38,8.41,36279.82,208,0,0,7612
202308,정기권,01861,1861.IBK기업은행 석수역 지점 앞,,40대,3,364.41,2.91,12540.00,77,0,0,7788
202308,정기권,01862,1862.스타즈호텔독산 빌딩 앞,,40대,15,1022.92,8.09,34849.02,390,0,0,7789
202308,정기권,01863,1863.위너스 스포츠클럽 골프연습장옆,,40대,26,1732.72,12.48,53682.18,390,0,0,7790
202308,정기권,01864,1864.산호시티빌 옆,,40대,3,128.00,1.53,6590.98,46,0,0,7791
202308,정기권,01865,1865.금천구청앞(M빌딩),,40대,5,240.73,2.10,9085.61,58,0,0,7792
202308,정기권,01867,1867.대륭포스트타워6차 앞,,40대,131,8538.74,67.30,290264.43,2068,0,0,7793
202308,정기권,01868,1868.우리은행 시흥남자동화점 앞,,40대,10,774.42,5.99,25857.38,142,0,0,7794
202308,정기권,01869,1869.롯데캐슬골드파크3차 301동 앞,,40대,59,2703.77,22.92,98772.26,942,0,0,7796
202308,정기권,01870,1870.독산3동주민센터 앞,,40대,8,497.53,4.00,17274.72,352,0,0,7797
202308,정기권,01956,1956. 동아1차APT105동 버스정류장(신도림중학교 방면),,40대,73,3709.39,31.85,137489.98,1228,0,0,7162
202308,정기권,01957,1957. 구일고등학교 정문 ,,40대,98,9925.68,77.54,333996.50,2171,0,0,7163
202308,정기권,01958,1958. 강서수도사업소민원센터,,40대,27,1307.47,9.70,42508.42,410,0,0,7164
202308,정기권,01959,1959. 구로구의회 앞,,40대,85,4072.75,32.51,142405.61,1179,0,0,7165
202308,정기권,01960,1960. 구로거리공원 동측(신도림역 방면),,40대,21,941.35,7.73,33344.71,351,0,0,7166
202308,정기권,01961,1961. 신도림테크노근린공원,,40대,224,16276.14,129.57,558223.71,6395,0,0,7167
202308,정기권,01962,1962. 가리봉동주민센터,,40대,59,2212.26,20.50,88338.05,903,0,0,7168
202308,정기권,01964,1964. 원메디타운 앞,,40대,60,2667.31,23.87,102602.29,1293,0,0,7169
202308,정기권,01965,1965. 삼환로즈빌아파트 105동 옆,,40대,22,1985.90,15.05,64821.93,586,0,0,7170
202308,정기권,01966,1966. 한마을아파트 정문상가,,40대,62,7073.34,63.04,271626.22,1757,0,0,7171
202308,정기권,01967,1967. 참새공원(백곡경노당),,40대,20,862.48,7.75,33471.09,240,0,0,7172
202308,정기권,01968,1968. 동인오피스텔 건너편 소공원,,40대,31,1867.01,16.11,69392.65,876,0,0,7174
202308,정기권,01969,1969. 궁동생태공원,,40대,8,1487.21,13.83,59612.60,352,0,0,7175
202308,정기권,01971,1971. 오정초교 앞 보도육교,,40대,13,685.20,4.71,20252.81,134,0,0,7176
202308,정기권,01973,1973. 오리로와 서해안도로 교차로 앞,,40대,6,328.86,2.67,11526.73,75,0,0,7177
202308,정기권,01974,1974. 신도림2차e편한세상아파트 203동 앞,,40대,92,4282.30,36.95,159320.54,2262,0,0,7178
202308,정기권,01975,1975. 대림역 1번 출입구 밑,,40대,48,3789.40,28.14,121200.24,1141,0,0,7179
202308,정기권,01976,1976. 남구로역 5번 출입구 앞,,40대,28,890.55,7.80,33627.87,409,0,0,7180
202308,정기권,01977,1977. 천왕역 1번 출입구 앞,,40대,45,1225.06,9.82,50947.16,348,0,0,7181
202308,정기권,01979,1979. 구로1동우체국 앞,,40대,24,2204.43,17.10,73732.91,544,0,0,7183
202308,정기권,01981,1981. 천왕지구삼거리 앞,,40대,24,1729.10,14.65,63688.45,384,0,0,7184
202308,정기권,01983,1983. 구로동롯데아파트,,40대,35,1929.17,16.69,71957.72,571,0,0,7209
202308,정기권,01984,1984. 구로구청,,40대,46,3037.27,24.13,104074.76,819,0,0,7210
202308,정기권,01985,1985. 구로도서관,,40대,70,4350.75,34.76,149794.56,1879,0,0,7211
202308,정기권,01986,1986. 태평양물산빌딩,,40대,150,17295.87,142.85,615706.51,3932,0,0,7424
202308,정기권,01987,1987. 개봉아이파크아파트 앞,,40대,48,8008.72,68.19,294047.01,2025,0,0,7425
202308,정기권,01988,1988. 고척LIGA아파트 앞,,40대,70,3862.88,33.87,146857.42,1191,0,0,7426
202308,정기권,01991,1991. 오류동역 맞은편,,40대,32,921.53,8.24,36798.47,329,0,0,7427
202308,정기권,01992,1992. 구로구배드민턴실내체육관 앞,,40대,27,1663.39,10.69,46106.74,325,0,0,7428
202308,정기권,01993,1993. 금강수목원아파트 앞,,40대,29,2653.60,21.55,92913.53,574,0,0,7429
202308,정기권,01994,1994. 삼성전자 물류센터 앞,,40대,44,1456.62,14.07,60552.00,613,0,0,7430
202308,정기권,01996,1996. 구일역 1번 출입구 앞,,40대,83,14839.49,125.04,539033.35,3167,0,0,7432
202308,정기권,01998,1998. 고척교 교차로,,40대,23,2974.72,26.86,115726.66,813,0,0,7570
202308,정기권,01999,1999. 수궁동 성당 주변,,40대,17,3841.04,25.06,107998.33,433,0,0,7610
202308,정기권,02000,2000. 신도림4차 e편한세상 아파트 1109동 앞,,40대,59,2712.61,24.43,105381.73,1000,0,0,7611
202308,정기권,02058,2058. 동작경찰서,,40대,66,10941.82,86.88,374488.42,2521,0,0,7102
202308,정기권,02059,2059. 보라매공원 정문,,40대,38,2317.76,18.09,77855.20,703,0,0,7103
202308,정기권,02060,2060. 남성역3번출구 뒤,,40대,90,12111.34,97.41,420987.75,3057,0,0,7104
202308,정기권,02062,2062. 사당새마을금고,,40대,10,338.61,3.11,13381.54,95,0,0,7105
202308,정기권,02064,2064. 흑석한강푸르지오 106동앞,,40대,1,70.62,0.56,2410.00,13,0,0,7276
202308,정기권,02065,2065. 서울시여성가족재단,,40대,13,1379.14,10.22,44074.77,293,0,0,7277
202308,정기권,02066,2066. 양문교회 앞,,40대,11,3267.18,22.57,97280.61,516,0,0,7441
202308,정기권,02067,2067. 보라매역․동작세무서 버스정류장(강남중학교방면),,40대,92,7262.13,52.99,228597.14,2091,0,0,7442
202308,정기권,02069,2069. 숭실대 입구역3번 출구 앞,,40대,6,932.94,7.07,30469.94,130,0,0,7543
202308,정기권,02070,2070. 노량진역 2번 출구 앞,,40대,23,1908.95,15.12,65174.51,655,0,0,7443
202308,정기권,02071,2071. 대림아파트 후문 상가 옆,,40대,33,1178.76,9.38,40419.04,213,0,0,7618
202308,정기권,02159,2159. 인헌초교,,40대,14,1012.49,7.13,30675.49,311,0,0,7106
202308,정기권,02164,2164. 관악우체국,,40대,67,4269.73,33.37,146775.71,1904,0,0,7196
202308,정기권,02165,2165. JK장평타워,,40대,17,1436.67,12.23,52707.83,317,0,0,7198
202308,정기권,02167,2167. 낙성대역 1번출구,,40대,32,2032.97,18.45,79607.20,505,0,0,7199
202308,정기권,02169,2169. 봉천역 2번출구,,40대,19,1271.27,10.36,44684.85,338,0,0,7201
202308,정기권,02170,2170. 조원동 강남힐병원,,40대,47,1608.43,13.33,57373.08,456,0,0,7202
202308,정기권,02171,2171. 서울대입구역 5번출구,,40대,26,1441.55,10.24,44075.41,745,0,0,7260
202308,정기권,02172,2172. 나들목공원,,40대,21,2016.62,15.02,64759.70,410,0,0,7204
202308,정기권,02173,2173. 당곡사거리,,40대,134,7433.23,60.70,261678.06,2308,0,0,7205
202308,정기권,02174,2174. 삼성디지털프라자관악점,,40대,26,1561.09,12.61,54236.43,409,0,0,7206
202308,정기권,02175,2175. 신림동걷고싶은문화의거리입구,,40대,92,11029.28,87.99,379231.75,2911,0,0,7207
202308,정기권,02176,2176. 보라매공원 보도육교,,40대,60,3544.17,31.43,135339.46,1236,0,0,7278
202308,정기권,02177,2177. 신대방역 2번 출구,,40대,203,12424.26,99.22,436869.16,3669,0,0,7444
202308,정기권,02178,2178. 서울대학교 정문,,40대,7,1212.97,9.60,41415.48,288,0,0,7445
202308,정기권,02179,2179. 양녕로 입구,,40대,31,2104.75,17.59,75851.41,591,0,0,7446
202308,정기권,02183,2183. 동방1교,,40대,118,18112.39,150.46,664045.89,4452,0,0,7554
202308,정기권,02184,2184. 구암초등학교 버스정류장,,40대,3,169.14,1.62,6957.08,58,0,0,7578
202308,정기권,02185,2185. 대학동 고시촌,,40대,20,2154.76,18.94,81615.44,582,0,0,7625
202308,정기권,02266,2266. 서초역 3번출구,,40대,36,2091.21,18.25,78560.16,810,0,0,7107
202308,정기권,02268,2268. 서초4동주민센터 ,,40대,20,2569.43,20.01,86358.87,581,0,0,7109
202308,정기권,02269,2269. 주홍교 하부,,40대,11,2853.92,20.87,89998.84,423,0,0,7110
202308,정기권,02270,2270. 서초포레스타 7단지,,40대,16,962.17,9.25,39920.08,455,0,0,7111
202308,정기권,02271,2271. 내방역 8번출구 앞,,40대,49,3138.26,26.25,113108.76,1040,0,0,7112
202308,정기권,02272,2272. 교대입구 교차로,,40대,16,1109.39,9.00,38893.19,247,0,0,7113
202308,정기권,02273,2273. 일동제약 사거리,,40대,44,3709.74,30.41,132424.26,1012,0,0,7114
202308,정기권,02274,2274. 양재시민의숲역 3번출구,,40대,46,2765.09,23.53,101305.74,956,0,0,7115
202308,정기권,02276,2276. 영동1교 (양재천근린공원),,40대,22,1650.78,15.04,64838.50,696,0,0,7116
202308,정기권,02277,2277. 길마중4교 하부,,40대,78,5896.12,45.12,194337.26,1646,0,0,7117
202308,정기권,02279,2279. 교대역 5번출구뒤,,40대,64,3623.41,29.55,127398.81,1341,0,0,7237
202308,정기권,02280,2280. 서울서초고용센터앞,,40대,11,460.26,4.28,18469.64,175,0,0,7238
202308,정기권,02281,2281. 연세사랑병원신관앞,,40대,19,663.27,7.19,30956.74,389,0,0,7239
202308,정기권,02283,2283. 그룹한빌딩옆,,40대,2,35.89,0.41,1777.30,18,0,0,7240
202308,정기권,02284,2284. CJ오쇼핑앞,,40대,13,2666.27,18.34,78995.08,424,0,0,7241
202308,정기권,02285,2285. LH서초3단지 301동 맞은편,,40대,12,959.24,9.58,41261.31,237,0,0,7242
202308,정기권,02287,2287. 능안마을입구,,40대,1,94.98,0.83,3580.00,21,0,0,7243
202308,정기권,02289,2289. 남태령역 2번출구,,40대,9,1280.49,9.10,39223.99,225,0,0,7244
202308,정기권,02293,2293. SPC 앞,,40대,38,2138.96,18.03,77769.51,799,0,0,7280
202308,정기권,02294,2294. 두상빌딩 앞,,40대,25,1117.18,9.10,46926.57,616,0,0,7281
202308,정기권,02297,2297. 남부터미널역 1번출구,,40대,29,1823.05,12.76,54945.35,551,0,0,7316
202308,정기권,02299,2299. 한전아트센터 앞,,40대,32,1920.25,15.72,67866.32,523,0,0,7317
202308,정기권,02362,2362. 신사동 가로수길 입구,,40대,42,4373.39,30.78,132691.73,1231,0,0,7119
202308,정기권,02363,2363. 강남 을지병원 교차로,,40대,35,2012.17,17.00,73343.24,555,0,0,7120
202308,정기권,02364,2364. 도산공원교차로,,40대,23,3437.36,35.14,151612.45,1027,0,0,7121
202308,정기권,02365,2365. K+ 타워 앞,,40대,44,5442.09,48.36,208469.34,1256,0,0,7122
202308,정기권,02368,2368. 도곡동 경남아파트 건너편,,40대,21,1726.67,16.93,73059.78,524,0,0,7123
202308,정기권,02369,2369. KT선릉타워,,40대,48,6066.75,45.48,196022.33,1713,0,0,7124
202308,정기권,02370,2370. 한티역 3번출구,,40대,16,731.49,6.56,28332.74,259,0,0,7125
202308,정기권,02371,2371. 한국우편사업진흥원,,40대,33,1913.77,16.87,72728.57,492,0,0,7127
202308,정기권,02372,2372. 대치역 사거리,,40대,32,4227.31,33.06,142403.97,983,0,0,7128
202308,정기권,02373,2373. 개포동역 사거리,,40대,28,3295.26,31.14,134223.31,833,0,0,7129
202308,정기권,02375,2375. 수서역 1번출구 앞,,40대,46,4395.48,38.51,165995.27,1011,0,0,7130
202308,정기권,02376,2376. 수서역 6번출구 앞,,40대,11,555.04,4.69,20156.90,133,0,0,7131
202308,정기권,02377,2377. 수서역 5번출구,,40대,99,7341.11,62.63,278505.84,2190,0,0,7132
202308,정기권,02380,2380. 삼성동베이직하우스앞,,40대,40,3132.63,28.47,122739.11,815,0,0,7185
202308,정기권,02381,2381. 언주역 6번출구앞,,40대,39,3215.18,28.43,122585.00,760,0,0,7186
202308,정기권,02382,2382. 역삼동 sk뷰 501동앞,,40대,21,1159.99,10.45,45121.88,440,0,0,7187
202308,정기권,02383,2383. 보금자리정원,,40대,18,1038.51,8.15,35037.06,329,0,0,7188
202308,정기권,02384,2384. 자곡사거리,,40대,89,5675.64,51.40,221479.74,2296,0,0,7282
202308,정기권,02385,2385. 학동역,,40대,14,1003.10,9.22,39761.94,318,0,0,7283
202308,정기권,02386,2386. 크린랩 본사,,40대,16,726.59,6.31,27189.95,156,0,0,7284
202308,정기권,02387,2387. 래미안강남힐즈 사거리,,40대,27,2526.29,20.65,88982.23,466,0,0,7318
202308,정기권,02388,2388. 강남구 도시관리공단,,40대,23,754.32,6.55,28300.03,211,0,0,7341
202308,정기권,02389,2389. 경기여자고등학교 후문 (삼성로3길 입구),,40대,27,3549.75,27.67,119347.99,720,0,0,7453
202308,정기권,02390,2390. 구룡마을 입구 (래미안블레스티지 아파트),,40대,44,3293.87,33.64,148496.99,990,0,0,7455
202308,정기권,02391,2391. 구룡터널 입구(개포1단지아파트),,40대,1,87.46,0.74,3201.03,21,0,0,7456
202308,정기권,02392,2392. 구룡산 입구 (구룡산 서울둘레길 입구),,40대,1,48.66,0.44,1890.55,11,0,0,7457
202308,정기권,02394,2394. 개포래미안포레스트아파트 107동 앞,,40대,11,726.47,6.29,27036.83,253,0,0,7458
